date,open,high,low,close,adj close,volume
2008-12-19,1111.459961,1112.569946,1086.020020,1095.930054,1095.930054,0
2008-12-22,1095.760010,1104.380005,1042.890015,1045.560059,1045.560059,0
2008-12-23,1045.520020,1059.219971,1037.260010,1038.310059,1038.310059,0
2008-12-24,1045.520020,1059.219971,1037.260010,1038.310059,1038.310059,0
2008-12-26,1038.540039,1058.569946,1038.130005,1058.569946,1058.569946,0
2008-12-29,1074.449951,1087.239990,1069.880005,1076.410034,1076.410034,0
2008-12-30,1076.579956,1092.689941,1076.579956,1079.660034,1079.660034,0
2008-12-31,1076.579956,1092.689941,1076.579956,1079.660034,1079.660034,0
2009-01-02,1083.760010,1143.329956,1083.760010,1143.329956,1143.329956,0
2009-01-05,1143.760010,1178.729980,1136.099976,1151.800049,1151.800049,0
2009-01-06,1158.670044,1215.520020,1158.670044,1214.280029,1214.280029,0
2009-01-07,1204.400024,1204.400024,1164.229980,1167.060059,1167.060059,0
2009-01-08,1166.619995,1192.439941,1165.380005,1192.439941,1192.439941,0
2009-01-09,1191.300049,1193.359985,1159.560059,1179.550049,1179.550049,0
2009-01-12,1177.910034,1177.910034,1128.170044,1128.170044,1128.170044,0
2009-01-13,1113.959961,1131.959961,1109.439941,1131.959961,1131.959961,0
2009-01-14,1131.959961,1132.000000,1080.579956,1087.609985,1087.609985,0
2009-01-15,1087.180054,1105.699951,1058.489990,1100.260010,1100.260010,0
2009-01-16,1100.260010,1122.959961,1086.420044,1097.959961,1097.959961,0
2009-01-19,1098.250000,1108.449951,1094.540039,1108.449951,1108.449951,0
2009-01-20,1107.800049,1107.800049,1044.560059,1044.640015,1044.640015,0
2009-01-21,1044.640015,1067.339966,1044.640015,1062.680054,1062.680054,0
2009-01-22,1062.680054,1064.910034,1031.650024,1057.819946,1057.819946,0
2009-01-23,1057.160034,1075.989990,1026.500000,1066.510010,1066.510010,0
2009-01-26,1066.660034,1097.459961,1055.489990,1067.599976,1067.599976,0
2009-01-27,1074.800049,1086.050049,1068.800049,1079.380005,1079.380005,0
2009-01-28,1080.689941,1116.489990,1080.689941,1105.449951,1105.449951,0
2009-01-29,1109.560059,1109.560059,1082.369995,1088.530029,1088.530029,0
2009-01-30,1088.530029,1093.189941,1073.959961,1077.089966,1077.089966,0
2009-02-02,1070.410034,1070.410034,1051.500000,1057.819946,1057.819946,0
2009-02-03,1058.449951,1077.449951,1057.420044,1072.339966,1072.339966,0
2009-02-04,1074.089966,1106.989990,1074.089966,1079.040039,1079.040039,0
2009-02-05,1097.540039,1114.819946,1084.630005,1110.719971,1110.719971,0
2009-02-06,1110.989990,1152.150024,1110.719971,1143.819946,1143.819946,0
2009-02-09,1144.079956,1166.500000,1135.479980,1135.959961,1135.959961,0
2009-02-10,1135.060059,1154.449951,1100.459961,1105.109985,1105.109985,0
2009-02-11,1104.780029,1127.319946,1094.660034,1107.979980,1107.979980,0
2009-02-12,1108.010010,1108.010010,1080.560059,1084.760010,1084.760010,0
2009-02-13,1092.550049,1135.130005,1092.550049,1134.890015,1134.890015,0
2009-02-16,1137.030029,1137.030029,1122.489990,1123.819946,1123.819946,0
2009-02-17,1123.819946,1123.819946,1059.540039,1072.939941,1072.939941,0
2009-02-18,1076.030029,1084.579956,1049.349976,1054.900024,1054.900024,0
2009-02-19,1054.900024,1079.140015,1054.900024,1065.670044,1065.670044,0
2009-02-20,1063.439941,1063.439941,1025.280029,1048.630005,1048.630005,0
2009-02-23,1047.699951,1051.229980,1002.080017,1009.510010,1009.510010,0
2009-02-24,1009.289978,1041.160034,999.140015,1041.160034,1041.160034,0
2009-02-25,1036.020020,1039.130005,1005.559998,1019.109985,1019.109985,0
2009-02-26,1019.109985,1030.979980,1009.030029,1017.869995,1017.869995,0
2009-02-27,1005.630005,1022.830017,991.929993,1019.289978,1019.289978,0
2009-03-02,1016.419983,1016.419983,939.630005,943.750000,943.750000,0
2009-03-03,951.159973,955.960022,914.070007,930.119995,930.119995,0
2009-03-04,934.700012,988.039978,934.700012,986.270020,986.270020,0
2009-03-05,985.859985,985.859985,944.280029,954.809998,954.809998,0
2009-03-06,954.809998,983.750000,954.809998,965.020020,965.020020,0
2009-03-09,965.020020,973.039978,952.440002,952.640015,952.640015,0
2009-03-10,953.450012,1004.580017,953.450012,1004.179993,1004.179993,0
2009-03-11,1005.020020,1016.530029,993.479980,1004.330017,1004.330017,0
2009-03-12,999.200012,1027.599976,997.320007,1025.390015,1025.390015,0
2009-03-13,1032.969971,1046.689941,1028.050049,1043.329956,1043.329956,0
2009-03-16,1044.290039,1062.300049,1033.199951,1033.790039,1033.790039,0
2009-03-17,1033.079956,1051.790039,1027.880005,1051.790039,1051.790039,0
2009-03-18,1048.329956,1069.890015,1031.829956,1065.560059,1065.560059,0
2009-03-19,1061.989990,1095.170044,1061.989990,1078.770020,1078.770020,0
2009-03-20,1082.359985,1089.810059,1064.180054,1069.530029,1069.530029,0
2009-03-23,1073.760010,1124.560059,1073.760010,1124.560059,1124.560059,0
2009-03-25,1126.569946,1132.319946,1101.839966,1132.319946,1132.319946,0
2009-03-26,1143.010010,1173.010010,1140.040039,1171.430054,1171.430054,0
2009-03-27,1172.079956,1172.079956,1141.560059,1165.270020,1165.270020,0
2009-03-30,1161.910034,1161.910034,1109.229980,1123.280029,1123.280029,0
2009-03-31,1123.469971,1143.849976,1123.469971,1125.949951,1125.949951,0
2009-04-01,1119.910034,1140.939941,1119.910034,1134.609985,1134.609985,0
2009-04-03,1138.989990,1196.969971,1138.989990,1196.969971,1196.969971,0
2009-04-06,1188.160034,1192.180054,1172.819946,1185.060059,1185.060059,0
2009-04-07,1166.550049,1166.550049,1140.609985,1149.739990,1149.739990,0
2009-04-08,1149.459961,1168.119995,1141.219971,1163.099976,1163.099976,0
2009-04-13,1166.239990,1233.290039,1166.239990,1224.599976,1224.599976,0
2009-04-14,1224.599976,1224.599976,1197.729980,1206.430054,1206.430054,0
2009-04-15,1204.729980,1217.510010,1199.650024,1214.920044,1214.920044,0
2009-04-16,1217.130005,1260.410034,1217.130005,1254.729980,1254.729980,0
2009-04-17,1254.469971,1264.030029,1247.170044,1258.469971,1258.469971,0
2009-04-20,1257.640015,1257.640015,1191.170044,1193.030029,1193.030029,0
2009-04-21,1193.030029,1220.339966,1180.479980,1220.339966,1220.339966,0
2009-04-22,1220.469971,1243.910034,1220.469971,1226.969971,1226.969971,0
2009-04-23,1227.989990,1235.569946,1215.969971,1228.290039,1228.290039,0
2009-04-24,1261.770020,1268.170044,1253.510010,1259.229980,1259.229980,0
2009-04-27,1256.619995,1264.369995,1234.630005,1244.520020,1244.520020,0
2009-04-28,1234.660034,1252.390015,1234.310059,1243.760010,1243.760010,0
2009-04-29,1243.930054,1276.869995,1243.930054,1270.609985,1270.609985,0
2009-04-30,1270.609985,1293.060059,1260.319946,1275.250000,1275.250000,0
2009-05-04,1276.380005,1352.880005,1275.250000,1352.880005,1352.880005,0
2009-05-05,1352.140015,1373.319946,1328.560059,1363.189941,1363.189941,0
2009-05-06,1365.119995,1417.739990,1365.119995,1409.910034,1409.910034,0
2009-05-07,1415.880005,1465.709961,1411.800049,1423.920044,1423.920044,0
2009-05-08,1441.329956,1500.060059,1438.089966,1500.060059,1500.060059,0
2009-05-11,1498.630005,1512.109985,1458.040039,1512.109985,1512.109985,0
2009-05-12,1514.369995,1547.089966,1499.920044,1525.219971,1525.219971,0
2009-05-13,1523.569946,1523.569946,1446.739990,1461.219971,1461.219971,0
2009-05-14,1461.219971,1461.219971,1439.290039,1448.180054,1448.180054,0
2009-05-15,1448.439941,1464.099976,1426.750000,1438.640015,1438.640015,0
2009-05-18,1459.959961,1528.579956,1459.959961,1528.579956,1528.579956,0
2009-05-19,1530.020020,1559.319946,1528.739990,1533.390015,1533.390015,0
2009-05-20,1534.489990,1597.829956,1534.489990,1550.150024,1550.150024,0
2009-05-21,1547.910034,1560.849976,1521.109985,1560.849976,1560.849976,0
2009-05-22,1561.699951,1580.109985,1551.819946,1562.400024,1562.400024,0
2009-05-25,null,null,null,null,null,null
2009-05-26,1553.000000,1583.229980,1553.000000,1582.300049,1582.300049,0
2009-05-27,1583.160034,1607.760010,1566.729980,1567.359985,1567.359985,0
2009-05-28,1567.810059,1590.699951,1556.979980,1560.410034,1560.410034,0
2009-05-29,1564.010010,1593.680054,1563.630005,1587.209961,1587.209961,0
2009-06-01,1589.469971,1657.640015,1589.469971,1656.109985,1656.109985,0
2009-06-02,1659.040039,1685.209961,1646.229980,1668.760010,1668.760010,0
2009-06-03,1669.449951,1670.089966,1590.229980,1600.930054,1600.930054,0
2009-06-04,1619.890015,1654.560059,1619.180054,1654.560059,1654.560059,0
2009-06-05,1653.449951,1657.410034,1628.250000,1638.099976,1638.099976,0
2009-06-08,1611.800049,1634.109985,1602.369995,1625.260010,1625.260010,0
2009-06-09,1624.810059,1651.530029,1624.810059,1641.699951,1641.699951,0
2009-06-10,1642.380005,1660.390015,1635.260010,1654.989990,1654.989990,0
2009-06-11,1656.780029,1696.439941,1656.780029,1669.540039,1669.540039,0
2009-06-12,1669.540039,1669.540039,1644.489990,1654.560059,1654.560059,0
2009-06-16,1646.810059,1647.680054,1578.790039,1586.229980,1586.229980,0
2009-06-17,1584.579956,1584.579956,1528.290039,1534.640015,1534.640015,0
2009-06-18,1536.030029,1553.750000,1527.780029,1529.900024,1529.900024,0
2009-06-19,1531.479980,1564.500000,1531.479980,1559.459961,1559.459961,0
2009-06-22,1558.329956,1558.329956,1493.010010,1495.979980,1495.979980,0
2009-06-23,1519.140015,1527.219971,1500.839966,1506.900024,1506.900024,0
2009-06-24,1539.719971,1568.719971,1537.040039,1545.810059,1545.810059,0
2009-06-25,1545.689941,1580.959961,1537.630005,1580.959961,1580.959961,0
2009-06-26,1581.270020,1590.819946,1577.239990,1579.989990,1579.989990,0
2009-06-29,1579.369995,1618.640015,1579.369995,1589.300049,1589.300049,0
2009-06-30,1600.979980,1611.369995,1576.199951,1587.969971,1587.969971,0
2009-07-01,1608.119995,1632.560059,1607.770020,1610.109985,1610.109985,0
2009-07-02,1609.520020,1609.520020,1557.869995,1561.939941,1561.939941,0
2009-07-03,1561.939941,1579.119995,1558.420044,1579.119995,1579.119995,0
2009-07-06,1558.959961,1558.959961,1514.680054,1553.670044,1553.670044,0
2009-07-07,1553.670044,1565.060059,1517.709961,1520.469971,1520.469971,0
2009-07-08,1516.270020,1517.709961,1446.000000,1477.839966,1477.839966,0
2009-07-10,null,null,null,null,null,null
2009-07-13,1477.050049,1548.599976,1477.050049,1548.430054,1548.430054,0
2009-07-14,1550.349976,1557.540039,1532.780029,1535.380005,1535.380005,0
2009-07-15,1538.400024,1612.040039,1538.400024,1603.810059,1603.810059,0
2009-07-16,1607.530029,1627.640015,1606.959961,1626.339966,1626.339966,0
2009-07-17,1625.339966,1640.469971,1612.790039,1622.670044,1622.670044,0
2009-07-20,1624.510010,1658.550049,1624.510010,1649.219971,1649.219971,0
2009-07-21,1649.219971,1655.920044,1618.239990,1652.699951,1652.699951,0
2009-07-22,1654.709961,1663.530029,1635.650024,1642.510010,1642.510010,0
2009-07-23,1644.709961,1689.859985,1644.709961,1679.420044,1679.420044,0
2009-07-24,1678.650024,1679.099976,1660.369995,1675.099976,1675.099976,0
2009-07-27,1677.170044,1691.579956,1671.069946,1685.949951,1685.949951,0
2009-07-28,1687.189941,1687.189941,1647.209961,1665.209961,1665.209961,0
2009-07-29,1657.189941,1660.709961,1638.780029,1655.680054,1655.680054,0
2009-07-30,1658.699951,1702.949951,1658.699951,1696.189941,1696.189941,0
2009-07-31,1707.050049,1739.530029,1706.489990,1719.869995,1719.869995,0
2009-08-03,1723.109985,1792.270020,1723.109985,1781.800049,1781.800049,0
2009-08-04,1780.709961,1795.239990,1769.729980,1778.359985,1778.359985,0
2009-08-05,1781.239990,1816.560059,1768.520020,1806.510010,1806.510010,0
2009-08-06,1807.520020,1807.520020,1772.709961,1776.930054,1776.930054,0
2009-08-07,1782.319946,1808.719971,1782.160034,1799.530029,1799.530029,0
2009-08-10,1799.530029,1804.079956,1778.849976,1793.310059,1793.310059,0
2009-08-11,1784.750000,1784.750000,1758.660034,1759.540039,1759.540039,0
2009-08-12,1763.000000,1780.819946,1760.319946,1773.290039,1773.290039,0
2009-08-13,1774.300049,1804.170044,1774.300049,1795.579956,1795.579956,0
2009-08-14,1795.579956,1795.579956,1755.290039,1761.609985,1761.609985,0
2009-08-18,1721.790039,1729.430054,1708.589966,1727.760010,1727.760010,0
2009-08-19,1727.760010,1744.369995,1716.160034,1728.209961,1728.209961,0
2009-08-20,1729.040039,1771.150024,1729.040039,1766.890015,1766.890015,0
2009-08-21,1767.890015,1811.880005,1767.890015,1797.329956,1797.329956,0
2009-08-24,1801.750000,1815.930054,1772.969971,1780.930054,1780.930054,0
2009-08-25,1781.520020,1805.510010,1773.859985,1779.800049,1779.800049,0
2009-08-26,1780.180054,1785.439941,1761.250000,1778.260010,1778.260010,0
2009-08-27,1775.530029,1780.859985,1750.819946,1778.339966,1778.339966,0
2009-08-28,1778.209961,1798.089966,1778.209961,1797.020020,1797.020020,0
2009-08-31,1797.020020,1797.020020,1757.989990,1781.890015,1781.890015,0
2009-09-01,1784.050049,1798.869995,1735.650024,1743.640015,1743.640015,0
2009-09-02,1745.550049,1754.010010,1731.479980,1753.660034,1753.660034,0
2009-09-03,1756.670044,1766.420044,1747.500000,1754.709961,1754.709961,0
2009-09-04,1754.709961,1788.109985,1753.310059,1779.250000,1779.250000,0
2009-09-07,1799.410034,1809.199951,1792.140015,1809.199951,1809.199951,0
2009-09-08,1808.410034,1863.339966,1808.410034,1853.020020,1853.020020,0
2009-09-09,1856.280029,1889.949951,1853.410034,1874.329956,1874.329956,0
2009-09-10,1874.329956,1916.689941,1874.329956,1908.459961,1908.459961,0
2009-09-11,1908.459961,1911.660034,1878.630005,1900.180054,1900.180054,0
2009-09-14,1895.140015,1920.829956,1895.140015,1920.060059,1920.060059,0
2009-09-15,1921.439941,1935.920044,1917.530029,1930.630005,1930.630005,0
2009-09-16,1954.750000,1980.060059,1954.750000,1977.410034,1977.410034,0
2009-09-17,1979.880005,2021.199951,1979.459961,2017.569946,2017.569946,0
2009-09-18,2017.569946,2035.739990,2007.599976,2007.599976,2007.599976,0
2009-09-21,2004.750000,2005.760010,1967.040039,1986.339966,1986.339966,0
2009-09-22,1987.500000,2059.010010,1987.500000,2057.830078,2057.830078,0
2009-09-23,2058.459961,2061.770020,2023.359985,2023.359985,2023.359985,0
2009-09-24,2023.760010,2027.680054,1989.750000,2005.790039,2005.790039,0
2009-09-25,2007.140015,2030.550049,2007.140015,2015.829956,2015.829956,0
2009-09-28,2014.050049,2073.199951,2014.050049,2071.360107,2071.360107,0
2009-09-29,2071.709961,2073.229980,2049.949951,2065.669922,2065.669922,0
2009-09-30,2062.459961,2092.370117,2047.239990,2075.139893,2075.139893,0
2009-10-01,2075.129883,2078.090088,2017.310059,2022.790039,2022.790039,0
2009-10-02,2020.469971,2027.189941,1999.300049,2024.800049,2024.800049,0
2009-10-05,2025.829956,2056.899902,2025.829956,2053.050049,2053.050049,0
2009-10-06,2058.689941,2112.320068,2058.689941,2101.340088,2101.340088,0
2009-10-07,2101.530029,2117.989990,2084.090088,2097.649902,2097.649902,0
2009-10-08,2097.649902,2150.419922,2097.649902,2149.090088,2149.090088,0
2009-10-09,2148.399902,2179.649902,2148.399902,2169.040039,2169.040039,0
2009-10-13,2175.510010,2199.250000,2173.729980,2193.919922,2193.919922,0
2009-10-14,2210.080078,2228.949951,2210.080078,2224.270020,2224.270020,0
2009-10-15,2224.270020,2224.979980,2193.760010,2224.979980,2224.979980,0
2009-10-16,2222.949951,2222.949951,2186.760010,2207.280029,2207.280029,0
2009-10-19,2205.649902,2255.179932,2205.199951,2253.840088,2253.840088,0
2009-10-20,2252.929932,2271.800049,2233.159912,2246.040039,2246.040039,0
2009-10-21,2246.040039,2300.159912,2246.040039,2257.280029,2257.280029,0
2009-10-22,2258.629883,2309.479980,2239.100098,2309.479980,2309.479980,0
2009-10-23,2310.520020,2315.610107,2279.199951,2295.879883,2295.879883,0
2009-10-26,2299.840088,2343.290039,2269.790039,2279.469971,2279.469971,0
2009-10-27,2275.399902,2275.399902,2244.620117,2255.260010,2255.260010,0
2009-10-28,2254.739990,2254.739990,2116.360107,2119.760010,2119.760010,0
2009-10-29,2119.760010,2211.219971,2119.760010,2206.489990,2206.489990,0
2009-10-30,2204.709961,2206.510010,2099.889893,2115.760010,2115.760010,0
2009-11-02,2114.649902,2171.830078,2114.649902,2145.469971,2145.469971,0
2009-11-03,2146.590088,2208.639893,2124.270020,2204.679932,2204.679932,0
2009-11-04,2205.810059,2258.189941,2205.810059,2242.540039,2242.540039,0
2009-11-05,2243.060059,2260.669922,2221.270020,2222.810059,2222.810059,0
2009-11-09,2230.520020,2290.689941,2230.520020,2288.649902,2288.649902,0
2009-11-10,2289.100098,2291.179932,2264.439941,2279.689941,2279.689941,0
2009-11-11,2279.689941,2288.159912,2237.199951,2250.889893,2250.889893,0
2009-11-12,2251.100098,2256.479980,2218.600098,2219.280029,2219.280029,0
2009-11-13,2218.929932,2240.110107,2209.649902,2233.429932,2233.429932,0
2009-11-16,2249.929932,2297.379883,2249.929932,2294.639893,2294.639893,0
2009-11-17,2293.770020,2293.770020,2260.919922,2280.800049,2280.800049,0
2009-11-18,2279.699951,2299.520020,2263.209961,2265.560059,2265.560059,0
2009-11-19,2264.320068,2264.320068,2207.449951,2240.030029,2240.030029,0
2009-11-20,2240.030029,2241.159912,2212.340088,2231.500000,2231.500000,0
2009-11-23,2231.500000,2278.129883,2231.500000,2251.379883,2251.379883,0
2009-11-24,2251.379883,2251.379883,2218.629883,2247.870117,2247.870117,0
2009-11-25,2249.919922,2255.520020,2239.739990,2253.449951,2253.449951,0
2009-11-26,2252.310059,2252.310059,2147.419922,2156.989990,2156.989990,0
2009-11-27,2142.010010,2188.580078,2110.020020,2188.580078,2188.580078,0
2009-11-30,2188.989990,2188.989990,2143.459961,2147.250000,2147.250000,0
2009-12-01,2150.290039,2213.439941,2150.290039,2210.120117,2210.120117,0
2009-12-02,2210.120117,2238.909912,2210.120117,2220.610107,2220.610107,0
2009-12-03,2221.129883,2233.280029,2213.060059,2213.060059,2213.060059,0
2009-12-04,2213.060059,2236.219971,2165.500000,2174.469971,2174.469971,0
2009-12-07,2174.469971,2185.370117,2166.610107,2173.000000,2173.000000,0
2009-12-09,2172.510010,2172.510010,2138.389893,2162.629883,2162.629883,0
2009-12-10,2164.169922,2179.600098,2162.550049,2179.600098,2179.600098,0
2009-12-11,2179.239990,2194.340088,2171.939941,2177.629883,2177.629883,0
2009-12-14,2178.050049,2218.110107,2178.050049,2216.540039,2216.540039,0
2009-12-15,2218.570068,2222.929932,2206.050049,2214.909912,2214.909912,0
2009-12-16,2216.310059,2238.330078,2216.310059,2229.649902,2229.649902,0
2009-12-17,2220.989990,2228.030029,2199.899902,2225.479980,2225.479980,0
2009-12-18,2226.100098,2241.639893,2209.540039,2215.449951,2215.449951,0
2009-12-21,2220.989990,2242.429932,2215.409912,2216.399902,2216.399902,0
2009-12-22,2218.989990,2244.560059,2218.370117,2241.090088,2241.090088,0
2009-12-23,2243.139893,2252.429932,2240.570068,2249.350098,2249.350098,0
2009-12-24,null,null,null,null,null,null
2009-12-28,2249.969971,2288.100098,2249.969971,2282.580078,2282.580078,0
2009-12-29,2283.719971,2325.199951,2283.719971,2318.389893,2318.389893,0
2009-12-30,2316.189941,2328.139893,2305.449951,2320.729980,2320.729980,0
2009-12-31,null,null,null,null,null,null
2010-01-04,2329.810059,2393.620117,2329.810059,2384.489990,2384.489990,0
2010-01-05,2384.899902,2411.399902,2384.899902,2401.750000,2401.750000,0
2010-01-06,2400.360107,2401.060059,2347.310059,2362.459961,2362.459961,0
2010-01-07,2362.459961,2392.810059,2331.919922,2389.449951,2389.449951,0
2010-01-08,2378.139893,2378.139893,2334.649902,2352.760010,2352.760010,0
2010-01-11,2357.330078,2361.090088,2313.699951,2317.739990,2317.739990,0
2010-01-12,2316.909912,2316.909912,2247.570068,2270.489990,2270.489990,0
2010-01-13,2270.489990,2339.979980,2270.489990,2338.070068,2338.070068,0
2010-01-14,2341.919922,2385.729980,2341.919922,2381.040039,2381.040039,0
2010-01-15,2379.639893,2381.560059,2350.399902,2371.110107,2371.110107,0
2010-01-18,2371.110107,2379.770020,2368.419922,2371.860107,2371.860107,0
2010-01-19,2368.600098,2395.340088,2355.750000,2388.310059,2388.310059,0
2010-01-20,2388.510010,2388.510010,2336.129883,2351.540039,2351.540039,0
2010-01-21,2352.360107,2362.449951,2314.139893,2340.199951,2340.199951,0
2010-01-22,2332.669922,2349.810059,2303.810059,2331.600098,2331.600098,0
2010-01-25,2332.629883,2343.719971,2297.330078,2321.199951,2321.199951,0
2010-01-26,2323.429932,2325.389893,2298.919922,2309.250000,2309.250000,0
2010-01-27,2309.919922,2315.699951,2281.060059,2306.209961,2306.209961,0
2010-01-28,2306.909912,2327.600098,2281.590088,2293.810059,2293.810059,0
2010-01-29,2297.239990,2329.580078,2292.939941,2298.550049,2298.550049,0
2010-02-01,2296.729980,2315.300049,2287.739990,2313.810059,2313.810059,0
2010-02-02,2314.850098,2342.820068,2314.439941,2342.820068,2342.820068,0
2010-02-03,2343.649902,2343.649902,2320.489990,2325.790039,2325.790039,0
2010-02-04,2320.300049,2320.300049,2235.080078,2236.959961,2236.959961,0
2010-02-05,2227.159912,2231.679932,2151.100098,2165.149902,2165.149902,0
2010-02-08,2165.149902,2202.209961,2165.149902,2187.830078,2187.830078,0
2010-02-09,2190.959961,2239.300049,2190.959961,2233.739990,2233.739990,0
2010-02-10,2234.000000,2247.610107,2218.250000,2239.370117,2239.370117,0
2010-02-11,2240.760010,2283.760010,2240.760010,2280.959961,2280.959961,0
2010-02-12,2277.949951,2280.600098,2257.850098,2273.409912,2273.409912,0
2010-02-17,2306.639893,2329.439941,2306.639893,2320.669922,2320.669922,0
2010-02-18,2320.669922,2334.439941,2311.159912,2334.439941,2334.439941,0
2010-02-19,2333.879883,2336.889893,2308.239990,2334.989990,2334.989990,0
2010-02-22,2335.610107,2358.070068,2335.610107,2346.729980,2346.729980,0
2010-02-23,2345.639893,2345.639893,2285.330078,2296.629883,2296.629883,0
2010-02-24,2296.629883,2314.270020,2288.800049,2292.219971,2292.219971,0
2010-02-25,2237.219971,2237.219971,2188.459961,2211.699951,2211.699951,0
2010-02-26,2211.050049,2225.340088,2202.360107,2221.379883,2221.379883,0
2010-03-01,2224.500000,2265.139893,2224.500000,2265.139893,2265.139893,0
2010-03-02,2269.459961,2299.659912,2269.179932,2285.719971,2285.719971,0
2010-03-03,2286.000000,2315.570068,2283.449951,2291.320068,2291.320068,0
2010-03-04,2291.729980,2305.459961,2277.300049,2284.260010,2284.260010,0
2010-03-05,2284.540039,2303.860107,2281.550049,2298.739990,2298.739990,0
2010-03-08,2304.010010,2314.270020,2296.620117,2308.409912,2308.409912,0
2010-03-09,2308.409912,2319.139893,2296.510010,2319.139893,2319.139893,0
2010-03-10,2319.139893,2332.219971,2317.969971,2332.219971,2332.219971,0
2010-03-11,2333.300049,2344.750000,2330.620117,2332.169922,2332.169922,0
2010-03-12,2346.090088,2360.199951,2346.090088,2359.969971,2359.969971,0
2010-03-15,2359.969971,2359.969971,2325.889893,2351.350098,2351.350098,0
2010-03-16,2352.850098,2379.020020,2352.850098,2379.020020,2379.020020,0
2010-03-17,2380.919922,2400.729980,2380.919922,2382.379883,2382.379883,0
2010-03-18,2382.379883,2387.110107,2365.899902,2372.870117,2372.870117,0
2010-03-19,2375.020020,2390.290039,2347.449951,2381.100098,2381.100098,0
2010-03-22,2383.979980,2413.669922,2375.260010,2413.669922,2413.669922,0
2010-03-23,2414.489990,2439.330078,2414.489990,2439.330078,2439.330078,0
2010-03-25,2440.699951,2449.949951,2406.959961,2409.939941,2409.939941,0
2010-03-26,2410.199951,2427.649902,2393.280029,2402.449951,2402.449951,0
2010-03-29,2403.280029,2423.939941,2401.110107,2417.719971,2417.719971,0
2010-03-30,2418.540039,2423.939941,2403.550049,2404.770020,2404.770020,0
2010-03-31,2404.770020,2415.429932,2373.709961,2373.709961,2373.709961,0
2010-04-05,2398.280029,2451.959961,2398.280029,2449.530029,2449.530029,0
2010-04-06,2451.320068,2486.719971,2446.389893,2486.719971,2486.719971,0
2010-04-07,2486.719971,2498.669922,2446.580078,2453.739990,2453.739990,0
2010-04-08,2451.090088,2471.300049,2421.320068,2470.810059,2470.810059,0
2010-04-09,2481.010010,2492.860107,2474.959961,2487.760010,2487.760010,0
2010-04-12,2488.820068,2505.370117,2481.139893,2486.010010,2486.010010,0
2010-04-13,2486.310059,2486.310059,2455.959961,2463.840088,2463.840088,0
2010-04-14,2463.270020,2464.330078,2449.510010,2458.520020,2458.520020,0
2010-04-15,2458.860107,2463.500000,2432.689941,2438.229980,2438.229980,0
2010-04-16,2429.300049,2434.520020,2385.389893,2398.939941,2398.939941,0
2010-04-19,2399.679932,2421.989990,2374.679932,2420.179932,2420.179932,0
2010-04-20,2426.379883,2445.000000,2426.209961,2426.840088,2426.840088,0
2010-04-21,2426.840088,2432.840088,2418.439941,2423.310059,2423.310059,0
2010-04-22,2420.290039,2432.080078,2385.360107,2430.469971,2430.469971,0
2010-04-23,2430.469971,2447.250000,2430.469971,2447.030029,2447.030029,0
2010-04-26,2453.360107,2455.209961,2433.100098,2436.929932,2436.929932,0
2010-04-27,2435.909912,2435.909912,2374.340088,2374.520020,2374.520020,0
2010-04-28,2378.500000,2382.719971,2356.149902,2378.050049,2378.050049,0
2010-04-29,2380.060059,2405.209961,2380.060059,2395.239990,2395.239990,0
2010-04-30,2391.939941,2404.840088,2378.580078,2396.270020,2396.270020,0
2010-05-04,2412.820068,2412.820068,2324.449951,2324.449951,2324.449951,0
2010-05-05,2320.459961,2320.459961,2277.510010,2285.489990,2285.489990,0
2010-05-06,2288.229980,2298.290039,2123.800049,2161.729980,2161.729980,0
2010-05-07,2161.729980,2192.459961,2096.070068,2160.199951,2160.199951,0
2010-05-10,2163.169922,2318.510010,2163.169922,2314.939941,2314.939941,0
2010-05-11,2313.679932,2313.679932,2276.989990,2289.629883,2289.629883,0
2010-05-12,2290.899902,2311.360107,2290.899902,2300.500000,2300.500000,0
2010-05-13,2300.800049,2305.679932,2274.639893,2280.500000,2280.500000,0
2010-05-14,2278.919922,2278.919922,2198.560059,2212.870117,2212.870117,0
2010-05-17,2212.870117,2219.020020,2151.159912,2185.919922,2185.919922,0
2010-05-18,2204.600098,2226.649902,2177.429932,2183.229980,2183.229980,0
2010-05-19,2183.229980,2185.510010,2138.540039,2178.399902,2178.399902,0
2010-05-20,2149.040039,2149.040039,2073.939941,2089.580078,2089.580078,0
2010-05-21,2092.360107,2135.949951,2089.580078,2123.620117,2123.620117,0
2010-05-24,null,null,null,null,null,null
2010-05-26,2123.620117,2128.409912,2060.179932,2061.070068,2061.070068,0
2010-05-27,2063.600098,2178.320068,2063.600098,2176.199951,2176.199951,0
2010-05-28,2177.780029,2177.780029,2143.169922,2168.570068,2168.570068,0
2010-05-31,2168.570068,2203.600098,2168.570068,2203.600098,2203.600098,0
2010-06-01,2203.600098,2204.580078,2159.590088,2175.189941,2175.189941,0
2010-06-02,2174.409912,2212.389893,2163.100098,2212.389893,2212.389893,0
2010-06-03,2213.110107,2239.649902,2208.729980,2239.090088,2239.090088,0
2010-06-04,2237.560059,2237.560059,2176.729980,2181.209961,2181.209961,0
2010-06-07,2184.179932,2195.760010,2165.729980,2168.989990,2168.989990,0
2010-06-08,2172.280029,2217.449951,2171.370117,2203.520020,2203.520020,0
2010-06-09,2205.379883,2243.750000,2205.379883,2217.540039,2217.540039,0
