underlying,underlying_last,optionroot,type,expiration,quotedate,strike,last,bid,ask,volume,openinterest,ivbid,ivask,delta,gamma
TS,40.34,TSW080322C00040000,call,03/22/2008,01/10/2008,40.0,3.0,2.85,3.2,10,841,0.3641,0.4141,0.5648,0.0565
TS,40.34,TSW080322P00040000,put,03/22/2008,01/10/2008,40.0,2.05,2.3,2.5,0,1210,0.3646,0.3931,-0.433,0.0577
TS,40.34,TSW080322C00045000,call,03/22/2008,01/10/2008,45.0,1.0,1.0,1.2,232,1523,0.3534,0.3862,0.2915,0.0515
TS,40.34,TSW080322P00045000,put,03/22/2008,01/10/2008,45.0,5.7,5.3,5.6,75,2998,0.3347,0.3846,-0.6963,0.0501
TS,40.34,TSW080322C00050000,call,03/22/2008,01/10/2008,50.0,0.25,0.3,0.4,10,2714,0.3567,0.3852,0.1167,0.0295
TS,40.34,TSW080322P00050000,put,03/22/2008,01/10/2008,50.0,8.99,9.6,10.1,0,682,0.3328,0.4633,-0.8492,0.0311
TS,40.34,TSW080322C00055000,call,03/22/2008,01/10/2008,55.0,0.15,0.0,0.15,0,1750,0.0,0.4038,0.0441,0.0136
TS,40.34,TSW080322P00055000,put,03/22/2008,01/10/2008,55.0,10.2,14.4,15.0,0,347,0.3502,0.575,-0.9127,0.0187
TS,40.34,TSW080322C00060000,call,03/22/2008,01/10/2008,60.0,0.1,0.0,0.1,0,537,0.0,0.4587,0.0199,0.0065
TS,40.34,TSW080322P00060000,put,03/22/2008,01/10/2008,60.0,12.8,19.4,20.0,0,0,0.462,0.6920000000000001,-0.9344,0.0129
TS,40.34,TSW080322C00065000,call,03/22/2008,01/10/2008,65.0,0.0,0.0,0.1,0,152,0.0,0.5328,0.0124,0.004
TS,40.34,TSW080322P00065000,put,03/22/2008,01/10/2008,65.0,17.7,24.3,25.1,0,0,0.4716,0.8237,-0.9666,0.0073
TS,40.34,TSW080322C00070000,call,03/22/2008,01/10/2008,70.0,0.0,0.0,0.1,0,12,0.0,0.5993,0.0045,0.0016
TS,40.34,TSW080322P00070000,put,03/22/2008,01/10/2008,70.0,18.1,29.3,30.0,0,0,0.5809,0.8922,-0.9829,0.0039
TS,40.34,TSW080322C00075000,call,03/22/2008,01/10/2008,75.0,0.0,0.0,0.05,0,0,0.0,0.5999,0.0016,0.0006
TS,40.34,TSW080322P00075000,put,03/22/2008,01/10/2008,75.0,23.1,34.4,35.0,0,0,0.7477,0.9799,-0.9909,0.002
TS,40.34,TSW080621C00035000,call,06/21/2008,01/10/2008,35.0,7.4,7.3,7.7,536,432,0.3994,0.4465,0.7414,0.0278
TS,40.34,TSW080621P00035000,put,06/21/2008,01/10/2008,35.0,1.5,1.75,1.95,0,276,0.3974,0.4211,-0.2482,0.0278
TS,40.34,TSW080621C00040000,call,06/21/2008,01/10/2008,40.0,4.3,4.3,4.6,80,235,0.3788,0.4076,0.57,0.0363
TS,40.34,TSW080621P00040000,put,06/21/2008,01/10/2008,40.0,4.0,3.7,4.0,132,335,0.3806,0.4094,-0.4208,0.0377
TS,40.34,TSW080621C00045000,call,06/21/2008,01/10/2008,45.0,2.3,2.25,2.55,60,1336,0.3621,0.3915,0.3856,0.0374
TS,40.34,TSW080621P00045000,put,06/21/2008,01/10/2008,45.0,6.6,6.5,6.9,99,733,0.3576,0.3969,-0.6106,0.0384
TS,40.34,TSW080621C00050000,call,06/21/2008,01/10/2008,50.0,1.35,1.1,1.25,0,503,0.3564,0.3746,0.2266,0.0309
TS,40.34,TSW080621P00050000,put,06/21/2008,01/10/2008,50.0,9.71,10.2,10.6,0,1311,0.3419,0.3911,-0.7565,0.0307
TS,40.34,TSW080621C00055000,call,06/21/2008,01/10/2008,55.0,1.05,0.4,0.6,0,363,0.332,0.3693,0.1161,0.0208
TS,40.34,TSW080621P00055000,put,06/21/2008,01/10/2008,55.0,11.2,14.5,15.1,0,226,0.3268,0.4283,-0.8382,0.0221
TS,40.34,TSW080621C00060000,call,06/21/2008,01/10/2008,60.0,0.0,0.1,0.25,0,106,0.303,0.3587,0.053,0.0118
TS,40.34,TSW080621P00060000,put,06/21/2008,01/10/2008,60.0,14.6,19.4,19.9,0,62,0.389,0.4852,-0.8734,0.0166
TS,40.34,TSW080621C00065000,call,06/21/2008,01/10/2008,65.0,0.0,0.0,0.15,0,90,0.0,0.377,0.0225,0.0059
TS,40.34,TSW080621P00065000,put,06/21/2008,01/10/2008,65.0,18.0,24.3,25.0,0,25,0.4428,0.5802,-0.8813,0.0137
TX,35.75,TX080119C00030000,call,01/19/2008,01/10/2008,30.0,0.0,5.5,5.9,0,26,0.0,0.7939,0.9985,0.0023
TX,35.75,TX080119P00030000,put,01/19/2008,01/10/2008,30.0,0.3,0.0,0.15,0,10,0.0,0.8320000000000001,-0.0361,0.022000000000000002
TX,35.75,TX080119C00035000,call,01/19/2008,01/10/2008,35.0,2.2,1.25,1.5,0,11,0.3751,0.4993,0.6546,0.1716
TX,35.75,TX080119P00035000,put,01/19/2008,01/10/2008,35.0,0.5,0.5,0.7,0,95,0.3909,0.4902,-0.3736,0.1358
TX,35.75,TX080119C00040000,call,01/19/2008,01/10/2008,40.0,0.25,0.0,0.15,0,462,0.0,0.5701,0.0716,0.0515
TX,35.75,TX080119P00040000,put,01/19/2008,01/10/2008,40.0,1.8,4.1,4.5,0,8,0.0,0.6888,-0.9069,0.057
TX,35.75,TX080119C00045000,call,01/19/2008,01/10/2008,45.0,0.1,0.0,0.05,0,34,0.0,0.7897,0.0011,0.0014
TX,35.75,TX080119P00045000,put,01/19/2008,01/10/2008,45.0,0.0,9.1,9.5,0,0,0.0,1.1365,-0.9971,0.003
TX,35.75,TX080119C00050000,call,01/19/2008,01/10/2008,50.0,0.0,0.0,0.15,0,0,0.0,1.3001,0.0,0.0
TX,35.75,TX080119P00050000,put,01/19/2008,01/10/2008,50.0,0.0,14.0,14.5,0,0,0.0,1.4997,-1.0,0.0
TX,35.75,TX080216C00022500,call,02/16/2008,01/10/2008,22.5,9.6,13.0,13.5,0,85,0.0,0.8951,0.9997,0.0003
TX,35.75,TX080216P00022500,put,02/16/2008,01/10/2008,22.5,0.0,0.0,0.15,0,101,0.0,0.8809999999999999,-0.0097,0.0035
TX,35.75,TX080216C00025000,call,02/16/2008,01/10/2008,25.0,11.0,10.6,11.2,0,220,0.0,0.8672,0.9959,0.0024
TX,35.75,TX080216P00025000,put,02/16/2008,01/10/2008,25.0,0.0,0.0,0.2,0,356,0.0,0.7559,-0.0334,0.0099
TX,35.75,TX080216C00030000,call,02/16/2008,01/10/2008,30.0,8.9,6.0,6.3,0,692,0.3924,0.5461,0.9108,0.0321
TX,35.75,TX080216P00030000,put,02/16/2008,01/10/2008,30.0,0.7,0.25,0.4,0,509,0.4615,0.532,-0.1172,0.034
TX,35.75,TX080216C00035000,call,02/16/2008,01/10/2008,35.0,1.75,2.3,2.65,30,1323,0.4105,0.4907,0.6006,0.081
TX,35.75,TX080216P00035000,put,02/16/2008,01/10/2008,35.0,2.1,1.45,1.7,5,504,0.4189,0.4761,-0.4008,0.0787
TX,35.75,TX080216C00040000,call,02/16/2008,01/10/2008,40.0,0.6,0.45,0.6,100,539,0.3799,0.4255,0.2332,0.0629
TX,35.75,TX080216P00040000,put,02/16/2008,01/10/2008,40.0,6.05,4.6,4.9,0,81,0.3973,0.4834,-0.7667,0.0629
TX,35.75,TX080216C00045000,call,02/16/2008,01/10/2008,45.0,0.2,0.0,0.2,46,499,0.0,0.4919,0.0742,0.0264
TX,35.75,TX080216P00045000,put,02/16/2008,01/10/2008,45.0,7.1,9.1,9.5,0,10,0.3364,0.5987,-0.912,0.0283
TX,35.75,TX080216C00050000,call,02/16/2008,01/10/2008,50.0,0.2,0.0,0.15,0,50,0.0,0.6182,0.0323,0.0118
TX,35.75,TX080216P00050000,put,02/16/2008,01/10/2008,50.0,0.0,14.0,14.6,0,0,0.0,0.8332,-0.9783,0.0092
TX,35.75,TX080216C00055000,call,02/16/2008,01/10/2008,55.0,0.0,0.0,0.15,0,0,0.0,0.7535,0.0233,0.0075
TX,35.75,TX080216P00055000,put,02/16/2008,01/10/2008,55.0,0.0,19.0,19.6,0,0,0.0,1.0008,-0.9957,0.0023
TX,35.75,TX080517C00025000,call,05/17/2008,01/10/2008,25.0,11.3,11.5,11.9,0,33,0.5097,0.6175,0.8996,0.0148
TX,35.75,TX080517P00025000,put,05/17/2008,01/10/2008,25.0,1.15,0.35,0.6,0,38,0.4707,0.5479,-0.0871,0.0144
TX,35.75,TX080517C00030000,call,05/17/2008,01/10/2008,30.0,7.1,7.4,7.7,51,251,0.4641,0.513,0.7808,0.0277
TX,35.75,TX080517P00030000,put,05/17/2008,01/10/2008,30.0,1.65,1.25,1.5,10,546,0.4555,0.4966,-0.2076,0.0288
TX,35.75,TX080517C00035000,call,05/17/2008,01/10/2008,35.0,5.5,4.3,4.6,0,247,0.4471,0.4839,0.6009,0.0396
TX,35.75,TX080517P00035000,put,05/17/2008,01/10/2008,35.0,3.5,3.1,3.4,5,210,0.44299999999999995,0.4799,-0.3976,0.0412
TX,35.75,TX080517C00040000,call,05/17/2008,01/10/2008,40.0,2.05,2.1,2.35,4,1506,0.4171,0.4479,0.3936,0.0424
TX,35.75,TX080517P00040000,put,05/17/2008,01/10/2008,40.0,5.0,5.8,6.2,0,300,0.409,0.4582,-0.6012,0.0417
TX,35.75,TX080517C00045000,call,05/17/2008,01/10/2008,45.0,0.66,0.9,1.1,0,251,0.3998,0.4327,0.2175,0.034
TX,35.75,TX080517P00045000,put,05/17/2008,01/10/2008,45.0,7.0,9.7,10.1,0,20,0.4164,0.4771,-0.7501,0.033
TX,35.75,TX080517C00050000,call,05/17/2008,01/10/2008,50.0,0.31,0.3,0.55,0,86,0.376,0.4391,0.1067,0.0217
TX,35.75,TX080517P00050000,put,05/17/2008,01/10/2008,50.0,0.0,14.1,14.7,0,0,0.4207,0.539,-0.8315,0.024
TX,35.75,TX080517C00055000,call,05/17/2008,01/10/2008,55.0,0.0,0.05,0.25,0,10,0.3317,0.4374,0.0516,0.0123
TX,35.75,TX080517P00055000,put,05/17/2008,01/10/2008,55.0,0.0,19.0,19.6,0,0,0.4956,0.6267,-0.8666,0.0183
TX,35.75,TX080517C00060000,call,05/17/2008,01/10/2008,60.0,0.0,0.0,0.2,0,0,0.0,0.4836,0.0279,0.0072
TX,35.75,TX080517P00060000,put,05/17/2008,01/10/2008,60.0,0.0,23.9,24.6,0,0,0.5581,0.7204,-0.875,0.0152
TX,35.75,TX080816C00030000,call,08/16/2008,01/10/2008,30.0,0.0,8.3,8.8,0,0,0.4477,0.5064,0.7594,0.0234
TX,35.75,TX080816P00030000,put,08/16/2008,01/10/2008,30.0,0.0,2.1,2.5,0,0,0.4613,0.5081,-0.2388,0.0231
TX,35.75,TX080816C00035000,call,08/16/2008,01/10/2008,35.0,5.2,5.4,5.9,0,28,0.4338,0.4813,0.6129,0.0301
TX,35.75,TX080816P00035000,put,08/16/2008,01/10/2008,35.0,3.4,4.2,4.5,0,45,0.4557,0.4842,-0.3829,0.0295
TX,35.75,TX080816C00040000,call,08/16/2008,01/10/2008,40.0,4.1,3.3,3.7,0,23,0.4216,0.4581,0.4577,0.0325
TX,35.75,TX080816P00040000,put,08/16/2008,01/10/2008,40.0,7.1,6.9,7.3,0,28,0.4349,0.4714,-0.5324,0.0314
TX,35.75,TX080816C00045000,call,08/16/2008,01/10/2008,45.0,1.85,1.9,2.15,26,54,0.4107,0.4362,0.315,0.0303
TX,35.75,TX080816P00045000,put,08/16/2008,01/10/2008,45.0,9.5,10.3,11.0,0,98,0.4171,0.4869,-0.6634,0.0291
MELI,64.09,QMB080119C00035000,call,01/19/2008,01/04/2008,35.0,38.7,28.8,30.3,0,14,0.0,2.4592,0.9855,0.0019
MELI,64.09,QMB080119P00035000,put,01/19/2008,01/04/2008,35.0,0.5,0.0,0.45,0,31,0.0,1.9496,-0.0033,0.0007
MELI,64.09,QMB080119C00040000,call,01/19/2008,01/04/2008,40.0,24.4,23.9,25.0,5,45,0.0,1.8482,0.9587,0.0046
MELI,64.09,QMB080119P00040000,put,01/19/2008,01/04/2008,40.0,0.1,0.0,0.2,64,262,0.0,1.3403,-0.0162,0.0027
MELI,64.09,QMB080119C00045000,call,01/19/2008,01/04/2008,45.0,20.0,19.0,20.4,1,75,0.0,1.6562,0.9298,0.0079
MELI,64.09,QMB080119P00045000,put,01/19/2008,01/04/2008,45.0,0.15,0.1,0.5,60,298,0.9277,1.2825,-0.0509,0.006999999999999999
MELI,64.09,QMB080119C00050000,call,01/19/2008,01/04/2008,50.0,15.2,14.3,15.6,7,144,0.7232,1.3546,0.8801,0.0132
MELI,64.09,QMB080119P00050000,put,01/19/2008,01/04/2008,50.0,0.35,0.15,0.55,27,582,0.7399,0.9986,-0.1005,0.0129
MELI,64.09,QMB080119C00055000,call,01/19/2008,01/04/2008,55.0,10.5,10.2,10.9,25,330,0.8681,1.0753,0.7974,0.0207
MELI,64.09,QMB080119P00055000,put,01/19/2008,01/04/2008,55.0,1.45,1.05,1.5,200,422,0.8757,1.0114,-0.1879,0.0214
MELI,64.09,QMB080119C00060000,call,01/19/2008,01/04/2008,60.0,6.4,6.7,7.0,34,294,0.8764,0.9423,0.6715,0.028999999999999998
MELI,64.09,QMB080119P00060000,put,01/19/2008,01/04/2008,60.0,2.8,2.1,2.9,98,446,0.7833,0.9603,-0.3226,0.0306
MELI,64.09,QMB080119C00065000,call,01/19/2008,01/04/2008,65.0,4.2,4.0,4.4,115,420,0.8623,0.9414,0.5085,0.0343
MELI,64.09,QMB080119P00065000,put,01/19/2008,01/04/2008,65.0,5.6,4.7,5.6,93,503,0.841,1.0186,-0.4944,0.0359
MELI,64.09,QMB080119C00070000,call,01/19/2008,01/04/2008,70.0,2.6,2.3,2.55,250,757,0.8768,0.9301,0.3394,0.033
MELI,64.09,QMB080119P00070000,put,01/19/2008,01/04/2008,70.0,8.0,7.7,9.0,124,411,0.7893,1.0656,-0.6684,0.0339
MELI,64.09,QMB080119C00075000,call,01/19/2008,01/04/2008,75.0,1.3,1.3,1.55,115,1970,0.8999,0.9652,0.203,0.0259
MELI,64.09,QMB080119P00075000,put,01/19/2008,01/04/2008,75.0,12.0,11.0,13.2,107,239,0.5207,1.1714,-0.8062,0.0261
MELI,64.09,QMB080119C00080000,call,01/19/2008,01/04/2008,80.0,0.75,0.75,0.95,201,1296,0.9323,1.0006,0.1161,0.0177
MELI,64.09,QMB080119P00080000,put,01/19/2008,01/04/2008,80.0,17.5,15.7,17.5,107,1794,0.0,1.2247,-0.8937,0.0173
MELI,64.09,QMB080119C00085000,call,01/19/2008,01/04/2008,85.0,0.5,0.4,0.5,62,1921,0.943,0.9940000000000001,0.0694,0.0116
MELI,64.09,QMB080119P00085000,put,01/19/2008,01/04/2008,85.0,21.4,20.0,22.3,23,48,0.0,1.3605,-0.941,0.0108
MELI,64.09,QMB080119C00090000,call,01/19/2008,01/04/2008,90.0,0.35,0.1,0.45,20,613,0.8419,1.1112,0.0471,0.008
MELI,64.09,QMB080119P00090000,put,01/19/2008,01/04/2008,90.0,15.2,24.4,27.1,0,35,0.0,1.4677,-0.9712,0.006
MELI,64.09,QMB080119C00095000,call,01/19/2008,01/04/2008,95.0,0.4,0.0,0.55,43,88,0.0,1.2966,0.0376,0.0061
MELI,64.09,QMB080119P00095000,put,01/19/2008,01/04/2008,95.0,19.2,29.3,32.1,0,5,0.0,1.6212,-0.9866,0.0031
MELI,64.09,QMB080119C00100000,call,01/19/2008,01/04/2008,100.0,0.3,0.0,0.25,0,63,0.0,1.2187,0.0214,0.0038
MELI,64.09,QMB080119P00100000,put,01/19/2008,01/04/2008,100.0,26.2,34.3,37.1,0,1,0.0,1.7627,-0.9941,0.0015
MELI,64.09,QMB080119C00105000,call,01/19/2008,01/04/2008,105.0,0.0,0.0,0.45,0,10,0.0,1.4738,0.0119,0.0023
MELI,64.09,QMB080119P00105000,put,01/19/2008,01/04/2008,105.0,0.0,39.6,42.1,0,0,0.0,1.8941,-0.9975,0.0007
MELI,64.09,QMB080119C00110000,call,01/19/2008,01/04/2008,110.0,0.2,0.0,0.45,0,10,0.0,1.5781,0.0065,0.0014
MELI,64.09,QMB080119P00110000,put,01/19/2008,01/04/2008,110.0,33.0,44.6,47.1,0,0,0.0,2.0169,-0.9990000000000001,0.0003
MELI,64.09,QMB080216C00045000,call,02/16/2008,01/04/2008,45.0,22.0,20.6,22.0,2,1,0.9861,1.2882,0.8719,0.0086
MELI,64.09,QMB080216P00045000,put,02/16/2008,01/04/2008,45.0,1.0,1.15,1.75,0,10,0.9467,1.0896,-0.1182,0.0087
MELI,64.09,QMB080216C00050000,call,02/16/2008,01/04/2008,50.0,21.6,16.8,17.6,0,6,0.9909,1.1273,0.8076,0.0115
MELI,64.09,QMB080216P00050000,put,02/16/2008,01/04/2008,50.0,2.8,2.5,3.1,11,202,0.9938,1.0961,-0.1839,0.0119
MELI,64.09,QMB080216C00055000,call,02/16/2008,01/04/2008,55.0,25.0,13.4,14.6,0,3,0.9806,1.1474,0.7312,0.0142
MELI,64.09,QMB080216P00055000,put,02/16/2008,01/04/2008,55.0,4.5,3.5,4.6,6,40,0.9009999999999999,1.0561,-0.2634,0.015
MELI,64.09,QMB080216C00060000,call,02/16/2008,01/04/2008,60.0,11.1,10.6,11.4,4,62,0.9841,1.0827,0.6466,0.0164
MELI,64.09,QMB080216P00060000,put,02/16/2008,01/04/2008,60.0,5.9,5.9,6.9,3,104,0.9425,1.0658,-0.3527,0.0173
MELI,64.09,QMB080216C00065000,call,02/16/2008,01/04/2008,65.0,8.0,8.2,9.1,21,39,0.9757,1.0807,0.5584,0.0177
MELI,64.09,QMB080216P00065000,put,02/16/2008,01/04/2008,65.0,8.5,8.1,9.5,11,51,0.8935,1.0559,-0.4462,0.0188
MELI,64.09,QMB080216C00070000,call,02/16/2008,01/04/2008,70.0,6.2,6.2,6.9,79,193,0.9639,1.0443,0.4716,0.018000000000000002
MELI,64.09,QMB080216P00070000,put,02/16/2008,01/04/2008,70.0,8.8,10.7,12.7,0,18,0.8372,1.0681,-0.5382,0.0191
MELI,64.09,QMB080216C00075000,call,02/16/2008,01/04/2008,75.0,5.1,4.4,5.4,29,174,0.9266,1.0463,0.3904,0.0176
MELI,64.09,QMB080216P00075000,put,02/16/2008,01/04/2008,75.0,12.6,14.2,16.2,0,29,0.8322,1.0735,-0.6239,0.0185
MELI,64.09,QMB080216C00080000,call,02/16/2008,01/04/2008,80.0,3.6,3.5,4.1,134,318,0.9578,1.0347,0.3176,0.0165
MELI,64.09,QMB080216P00080000,put,02/16/2008,01/04/2008,80.0,10.6,17.9,20.1,0,12,0.802,1.0915,-0.6999,0.0171
MELI,64.09,QMB080216C00085000,call,02/16/2008,01/04/2008,85.0,2.7,2.65,3.1,5,108,0.9633,1.0271,0.2552,0.0149
MELI,64.09,QMB080216P00085000,put,02/16/2008,01/04/2008,85.0,20.0,22.2,24.3,0,10,0.8126,1.1189,-0.7644,0.0152
MELI,64.09,QMB080216C00090000,call,02/16/2008,01/04/2008,90.0,2.0,1.95,2.35,25,191,0.9598,1.0241,0.2033,0.0131
MELI,64.09,QMB080216P00090000,put,02/16/2008,01/04/2008,90.0,0.0,26.1,28.6,0,0,0.6856,1.136,-0.8171,0.0131
MELI,64.09,QMB080216C00095000,call,02/16/2008,01/04/2008,95.0,1.45,1.4,1.8,5,95,0.9518,1.0262,0.1614,0.0114
MELI,64.09,QMB080216P00095000,put,02/16/2008,01/04/2008,95.0,22.0,30.5,33.1,0,10,0.4489,1.1624,-0.8589,0.0111
MELI,64.09,QMB080216C00100000,call,02/16/2008,01/04/2008,100.0,0.95,1.0,1.5,17,22,0.9447,1.0529,0.1284,0.0097
MELI,64.09,QMB080216P00100000,put,02/16/2008,01/04/2008,100.0,0.0,35.2,37.8,0,0,0.0,1.2056,-0.8912,0.0092
MELI,64.09,QMB080216C00105000,call,02/16/2008,01/04/2008,105.0,2.05,0.7,1.35,0,17,0.9359999999999999,1.0973,0.1029,0.0082
MELI,64.09,QMB080216P00105000,put,02/16/2008,01/04/2008,105.0,0.0,39.9,42.5,0,0,0.0,1.2375,-0.9157,0.0076
MELI,64.09,QMB080216C00110000,call,02/16/2008,01/04/2008,110.0,0.9,0.5,0.85,1,135,0.9333,1.0443,0.0834,0.0069
MELI,64.09,QMB080216P00110000,put,02/16/2008,01/04/2008,110.0,0.0,44.7,47.3,0,0,0.0,1.2779,-0.9341,0.0062
MELI,64.09,QMB080322C00025000,call,03/22/2008,01/04/2008,25.0,51.3,39.1,40.2,0,3,0.0,1.4548,0.9815,0.0014
MELI,64.09,QMB080322P00025000,put,03/22/2008,01/04/2008,25.0,0.2,0.0,0.45,0,26,0.0,1.2454,-0.012,0.001
MELI,64.09,QMB080322C00030000,call,03/22/2008,01/04/2008,30.0,31.4,34.4,35.9,0,23,0.7407,1.4026,0.9586,0.0027
MELI,64.09,QMB080322P00030000,put,03/22/2008,01/04/2008,30.0,1.2,0.05,1.15,0,133,0.7199,1.2858,-0.0308,0.0023
MELI,64.09,QMB080322C00035000,call,03/22/2008,01/04/2008,35.0,27.5,30.0,32.0,0,1,0.9108,1.3875,0.9279,0.0042
MELI,64.09,QMB080322P00035000,put,03/22/2008,01/04/2008,35.0,0.6,0.2,1.7,0,62,0.7237,1.1981,-0.0595,0.004
MELI,64.09,QMB080322C00040000,call,03/22/2008,01/04/2008,40.0,30.8,25.8,27.9,0,143,0.9261,1.2933,0.8873,0.006
MELI,64.09,QMB080322P00040000,put,03/22/2008,01/04/2008,40.0,2.5,1.0,2.5,0,74,0.8418,1.1341,-0.0999,0.006
MELI,64.09,QMB080322C00045000,call,03/22/2008,01/04/2008,45.0,19.3,22.0,23.3,0,58,0.9352,1.1179999999999999,0.8377,0.0078
MELI,64.09,QMB080322P00045000,put,03/22/2008,01/04/2008,45.0,2.7,2.2,3.2,40,95,0.884,1.0304,-0.1512,0.0082
MELI,64.09,QMB080322C00050000,call,03/22/2008,01/04/2008,50.0,19.3,18.6,19.9,74,241,0.9385,1.0896,0.7806,0.0096
MELI,64.09,QMB080322P00050000,put,03/22/2008,01/04/2008,50.0,4.3,3.6,5.1,1,168,0.8794,1.0549,-0.2116,0.0102
MELI,64.09,QMB080322C00055000,call,03/22/2008,01/04/2008,55.0,21.0,15.6,17.5,0,89,0.9383,1.1291,0.7182,0.0111
MELI,64.09,QMB080322P00055000,put,03/22/2008,01/04/2008,55.0,3.4,5.5,6.8,0,72,0.882,1.0134,-0.2785,0.012
MELI,64.09,QMB080322C00060000,call,03/22/2008,01/04/2008,60.0,13.0,13.5,13.7,10,594,0.9821,1.0006,0.6526,0.0124
MELI,64.09,QMB080322P00060000,put,03/22/2008,01/04/2008,60.0,6.0,7.8,9.0,0,209,0.8809999999999999,0.9909,-0.349,0.0133
MELI,64.09,QMB080322C00065000,call,03/22/2008,01/04/2008,65.0,11.4,10.8,12.6,1,249,0.9379,1.0944,0.5863,0.0132
MELI,64.09,QMB080322P00065000,put,03/22/2008,01/04/2008,65.0,7.41,10.1,12.0,0,14,0.8451,1.0098,-0.4202,0.0142
MELI,64.09,QMB080322C00070000,call,03/22/2008,01/04/2008,70.0,9.4,8.8,10.0,3,107,0.9265,1.028,0.5215,0.0136
MELI,64.09,QMB080322P00070000,put,03/22/2008,01/04/2008,70.0,12.0,13.3,15.1,0,117,0.8558,1.0088,-0.4896,0.0146
MELI,64.09,QMB080322C00075000,call,03/22/2008,01/04/2008,75.0,8.1,7.3,9.2,7,173,0.9324,1.0939,0.4599,0.0136
MELI,64.09,QMB080322P00075000,put,03/22/2008,01/04/2008,75.0,16.2,16.5,18.6,0,106,0.8379,1.0181,-0.5553,0.0145
MELI,64.09,QMB080322C00080000,call,03/22/2008,01/04/2008,80.0,5.8,6.0,8.0,4,171,0.9317,1.1063,0.4028,0.0134
MELI,64.09,QMB080322P00080000,put,03/22/2008,01/04/2008,80.0,20.0,19.7,22.2,10,69,0.7922,1.0152,-0.6156,0.0141
MELI,64.09,QMB080322C00085000,call,03/22/2008,01/04/2008,85.0,5.0,4.9,5.9,81,139,0.9294,1.021,0.3513,0.0128
MELI,64.09,QMB080322P00085000,put,03/22/2008,01/04/2008,85.0,30.4,23.6,26.2,0,10,0.7842,1.0294,-0.6699,0.0134
MELI,64.09,QMB080322C00090000,call,03/22/2008,01/04/2008,90.0,3.9,4.0,5.5,8,238,0.9279,1.0717,0.3056,0.0121
MELI,64.09,QMB080322P00090000,put,03/22/2008,01/04/2008,90.0,34.7,28.7,30.3,0,10,0.8808,1.0376,-0.7178,0.0125
MELI,64.09,QMB080322C00095000,call,03/22/2008,01/04/2008,95.0,3.0,3.2,3.7,12,3,0.92,0.973,0.2659,0.0113
MELI,64.09,QMB080322P00095000,put,03/22/2008,01/04/2008,95.0,0.0,32.3,34.7,0,0,0.8022,1.0614,-0.7592,0.0115
MELI,64.09,QMB080322C00100000,call,03/22/2008,01/04/2008,100.0,4.5,2.65,4.3,0,49,0.9246,1.1042,0.2319,0.0105
MELI,64.09,QMB080322P00100000,put,03/22/2008,01/04/2008,100.0,30.5,36.7,39.0,0,21,0.7915,1.0646,-0.7947,0.0105
MELI,64.09,QMB080322C00105000,call,03/22/2008,01/04/2008,105.0,2.2,2.15,2.55,34,128,0.9227,0.9731,0.2031,0.0096
MELI,64.09,QMB080322P00105000,put,03/22/2008,01/04/2008,105.0,38.0,41.1,43.5,0,12,0.7586,1.0786,-0.8247,0.0095
MELI,64.09,QMB080322C00110000,call,03/22/2008,01/04/2008,110.0,2.7,1.65,3.4,10,10,0.9064,1.1304,0.1791,0.0088
MELI,64.09,QMB080322P00110000,put,03/22/2008,01/04/2008,110.0,0.0,45.6,48.3,0,0,0.7125,1.1189,-0.8497,0.0085
MELI,64.09,QMB080322C00115000,call,03/22/2008,01/04/2008,115.0,2.3,1.35,3.0,10,64,0.9078,1.1376,0.1592,0.0081
MELI,64.09,QMB080322P00115000,put,03/22/2008,01/04/2008,115.0,0.0,50.3,53.0,0,0,0.6799,1.1425,-0.8705,0.0077
MELI,64.09,QMB080621C00025000,call,06/21/2008,01/04/2008,25.0,53.0,39.3,41.4,0,18,0.0,1.2132,0.9623,0.0019
MELI,64.09,QMB080621P00025000,put,06/21/2008,01/04/2008,25.0,0.9,0.25,2.25,0,63,0.7626,1.2879,-0.039,0.002
MELI,64.09,QMB080621C00030000,call,06/21/2008,01/04/2008,30.0,41.0,35.3,37.3,0,30,0.7707,1.1429,0.9336,0.003
MELI,64.09,QMB080621P00030000,put,06/21/2008,01/04/2008,30.0,1.25,0.75,2.95,0,11,0.7905,1.1842,-0.0669,0.003
MELI,64.09,QMB080621C00035000,call,06/21/2008,01/04/2008,35.0,31.6,31.5,33.6,5,17,0.8357,1.1092,0.8981,0.0042
MELI,64.09,QMB080621P00035000,put,06/21/2008,01/04/2008,35.0,2.0,1.65,3.6,120,62,0.8147,1.0752,-0.1014,0.0042
MELI,64.09,QMB080621C00040000,call,06/21/2008,01/04/2008,40.0,32.5,28.0,30.3,0,34,0.8584,1.094,0.8576,0.0053
MELI,64.09,QMB080621P00040000,put,06/21/2008,01/04/2008,40.0,3.1,3.1,4.6,20,67,0.848,1.0052,-0.1412,0.0053
MELI,64.09,QMB080621C00045000,call,06/21/2008,01/04/2008,45.0,40.3,25.0,27.2,0,49,0.8846,1.0739,0.8139,0.0063
MELI,64.09,QMB080621P00045000,put,06/21/2008,01/04/2008,45.0,4.8,4.7,7.7,0,97,0.8490000000000001,1.1068,-0.1849,0.0064
MELI,64.09,QMB080621C00050000,call,06/21/2008,01/04/2008,50.0,24.0,23.0,24.5,10,68,0.9522,1.0653,0.7683,0.0072
