Fecha,Total,"Al Sector
 Privado y Otros",Al Tesoro Nacional,Adelantos Transitorios,Transferencia de Utilidades ,Resto,Pases,LELIQ,Redescuentos y Adelantos,"Intereses, Primas y Remun. Ctas. Ctes.",LEBAC y NOBAC,Rescate de Cuasimonedas,Otros,"Billetes y Monedas en Poder del Público
(1)","Billetes y Monedas en Entidades
(2)","Cheques Cancelatorios
(3)","Base Monetaria	Cuenta 
Corriente 
en el BCRA 
(4)","Base Monetaria más cuasimonedas        
Cuasimonedas Total
(5) = (1+2+3+4)","Base Monetaria más cuasimonedas        
Cuasimonedas
(6)","Base Monetaria más cuasimonedas	Total 
(7) = (5+6)","Billetes y Monedas en Poder del Público
(8)","Billetes y Monedas en Entidades
(9)","Cheques Cancelatorios
(10)","Cuenta Corriente 
en el BCRA
(11)",Saldo diario total,"Cuasimonedas
(13)","Total 
(14) = (12+13)"
23-Mar-18,"7,562","-2,818",0,0,0,851,"2,096","11,362",0,191,"-4,237",0,116,929,"-2,226",0,"8,859","7,562",0,"7,562","660,969","85,844",0,"256,756","1,003,568",0,"1,003,568"
26-Mar-18,-450,"-1,393",0,0,0,-43,"2,571",-977,0,99,-720,0,14,286,-235,0,-501,-450,0,-450,"661,254","85,609",0,"256,255","1,003,118",0,"1,003,118"
27-Mar-18,"-15,944","-3,205",0,0,0,-253,"-14,375","1,852",0,112,0,0,-75,-507,"3,984",0,"-19,421","-15,944",0,"-15,944","660,747","89,593",0,"236,834","987,174",0,"987,174"
28-Mar-18,"8,299","-2,333",0,0,0,168,"-5,379","15,526",0,352,0,0,-35,"4,481",307,0,"3,511","8,299",0,"8,299","665,228","89,900",0,"240,345","995,473",0,"995,473"
3-Apr-18,"84,524",0,0,0,0,-508,"16,808","68,669",0,851,"-1,236",0,-60,273,261,0,"83,990","84,524",0,"84,524","665,501","90,161",0,"324,335","1,079,997",0,"1,079,997"
4-Apr-18,"1,296","-4,291",0,0,0,620,"-1,976","7,395",0,269,-684,0,-38,"-2,499","3,068",0,727,"1,296",0,"1,296","663,002","93,229",0,"325,062","1,081,293",0,"1,081,293"
5-Apr-18,"-28,432",0,0,0,0,"-2,156",-949,"-24,367",0,12,-962,0,-11,"4,718","-3,405",0,"-29,745","-28,432",0,"-28,432","667,720","89,824",0,"295,317","1,052,861",0,"1,052,861"
6-Apr-18,"-16,524","-3,533",0,0,0,"2,118","3,645","-16,038",0,13,"-2,619",0,-109,"1,580","-1,921",0,"-16,184","-16,524",0,"-16,524","669,300","87,903",0,"279,134","1,036,337",0,"1,036,337"
9-Apr-18,"-15,299",0,0,0,0,-492,"1,074","-14,670",0,30,-843,0,-397,"3,277","-3,397",0,"-15,179","-15,299",0,"-15,299","672,577","84,506",0,"263,955","1,021,038",0,"1,021,038"
10-Apr-18,"-4,328",0,0,0,0,493,894,"-1,705",-44,138,"-4,062",0,-42,"-2,160",882,0,"-3,050","-4,328",0,"-4,328","670,417","85,388",0,"260,905","1,016,710",0,"1,016,710"
11-Apr-18,"12,604",0,0,0,0,-314,4,"13,357",0,236,-651,0,-29,"-1,005",-576,0,"14,185","12,604",0,"12,604","669,412","84,812",0,"275,090","1,029,314",0,"1,029,314"
12-Apr-18,"-6,977",0,0,"11,600",0,136,"-19,818","5,268",0,136,"-4,283",0,-16,"-3,585","2,226",0,"-5,618","-6,977",0,"-6,977","665,827","87,038",0,"269,472","1,022,337",0,"1,022,337"
13-Apr-18,"-10,324",0,0,0,0,-628,"24,726","-9,827",0,105,"-24,912",0,210,"-1,971",318,0,"-8,671","-10,324",0,"-10,324","663,856","87,356",0,"260,801","1,012,013",0,"1,012,013"
16-Apr-18,"-29,785",0,0,0,0,"-4,340","-1,056","-22,409",0,94,"-2,055",0,-19,"-1,812",72,0,"-28,045","-29,785",0,"-29,785","662,044","87,428",0,"232,756","982,228",0,"982,228"
17-Apr-18,"10,459",0,0,0,0,854,-265,"9,727",0,143,0,0,0,"-1,562",509,0,"11,512","10,459",0,"10,459","660,482","87,937",0,"244,268","992,687",0,"992,687"
18-Apr-18,"65,389",0,0,0,0,"3,797","-19,886",-32,0,164,"82,956",0,"-1,610","-1,691",851,0,"66,229","65,389",0,"65,389","658,791","88,788",0,"310,497","1,058,076",0,"1,058,076"
19-Apr-18,"-23,400",0,0,0,0,271,"7,510","-24,410",0,121,"-7,168",0,276,"-6,345","4,450",0,"-21,505","-23,400",0,"-23,400","652,446","93,238",0,"288,992","1,034,676",0,"1,034,676"
20-Apr-18,"-15,195",0,0,0,0,121,"4,735","-14,958",0,149,"-5,209",0,-33,"-1,125","-1,672",0,"-12,398","-15,195",0,"-15,195","651,321","91,566",0,"276,594","1,019,481",0,"1,019,481"
23-Apr-18,"1,570","-4,271",0,0,0,-630,"5,820","3,002",0,228,"-2,550",0,-29,"-1,569",-195,0,"3,334","1,570",0,"1,570","649,752","91,371",0,"279,928","1,021,051",0,"1,021,051"
24-Apr-18,"-15,814","-8,621",0,0,0,618,"3,040","-10,473",0,93,-463,0,-8,"-2,627","1,450",0,"-14,637","-15,814",0,"-15,814","647,125","92,821",1,"265,290","1,005,237",0,"1,005,237"
25-Apr-18,"-11,565","-29,817",0,0,0,158,"2,632","15,421",0,159,0,0,-118,"-1,077",916,0,"-11,403","-11,565",0,"-11,565","646,048","93,737",0,"253,887","993,672",0,"993,672"
26-Apr-18,"15,323","-17,475",0,0,0,-36,"3,850","28,774",0,230,-47,0,27,"2,002",-980,0,"14,301","15,323",0,"15,323","648,050","92,757",0,"268,188","1,008,995",0,"1,008,995"
27-Apr-18,"-9,636","-28,572",0,0,0,406,"-8,188","13,218",0,212,"13,632",0,-345,"6,306","-3,918",0,"-12,024","-9,636",0,"-9,636","654,356","88,839",0,"256,164","999,359",0,"999,359"
2-May-18,"55,202","-10,636",0,0,0,-230,"3,976","61,498",0,514,99,0,-19,"3,861","-3,046",0,"54,387","55,202",0,"55,202","658,217","85,793",0,"310,551","1,054,561",0,"1,054,561"
3-May-18,"-8,083","-9,705",0,0,0,164,"-2,474","3,788",0,89,0,0,55,-457,"2,106",0,"-9,732","-8,083",0,"-8,083","657,760","87,899",0,"300,819","1,046,478",0,"1,046,478"
4-May-18,"3,368",0,0,0,0,-946,"2,534","3,412",0,146,"-1,746",0,-32,"4,624","-4,452",0,"3,196","3,368",0,"3,368","662,384","83,447",0,"304,015","1,049,846",0,"1,049,846"
7-May-18,"-28,730",0,0,0,0,978,"-5,617","-4,999",0,18,"-18,951",0,-158,"6,064","-5,604",0,"-29,190","-28,730",0,"-28,730","668,448","77,843",0,"274,825","1,021,116",0,"1,021,116"
8-May-18,"-19,685",0,0,0,0,-703,"4,779","-7,003",0,8,"-17,406",0,640,-278,-33,0,"-19,374","-19,685",0,"-19,685","668,170","77,810",0,"255,451","1,001,431",0,"1,001,431"
9-May-18,624,0,0,0,0,560,968,"3,760",-42,74,"-4,637",0,-60,-144,-557,0,"1,325",624,0,624,"668,026","77,253",0,"256,776","1,002,055",0,"1,002,055"
10-May-18,"8,628","-3,156",0,0,0,70,"4,775","10,948",0,76,"-4,130",0,46,"-1,153","1,146",0,"8,635","8,628",0,"8,628","666,873","78,399",0,"265,411","1,010,683",0,"1,010,683"
11-May-18,"21,947","-25,431",0,0,0,44,"-1,390","24,193",0,160,"23,410",0,962,"-1,594","1,337",0,"22,204","21,947",0,"21,947","665,279","79,736",0,"287,615","1,032,630",0,"1,032,630"
14-May-18,"24,696","-10,356",0,0,0,28,"3,935","4,999",0,60,"25,236",0,793,"-2,335","2,066",0,"24,965","24,696",0,"24,696","662,944","81,802",0,"312,580","1,057,326",0,"1,057,326"
15-May-18,"1,095","-19,765",0,0,0,59,"1,986","7,003",0,48,"12,102",0,-338,"-4,455","3,385",0,"2,164","1,095",0,"1,095","658,489","85,187",0,"314,745","1,058,421",0,"1,058,421"
16-May-18,"30,229",0,0,0,0,-273,"-2,606","7,791",0,52,"25,777",0,-513,"-3,301","2,112",0,"31,419","30,229",0,"30,229","655,188","87,299",0,"346,163","1,088,650",0,"1,088,650"
17-May-18,"-12,827",0,0,0,0,-78,"1,437","-1,441",0,-1,"-13,147",0,403,"-1,702",477,0,"-11,603","-12,827",0,"-12,827","653,486","87,776",0,"334,561","1,075,823",0,"1,075,823"
18-May-18,"-25,816",0,0,"11,700",0,"-1,437","-2,921","-14,178",0,-3,"-20,102",0,"1,125",-582,-673,0,"-24,561","-25,816",0,"-25,816","652,904","87,103",0,"310,000","1,050,007",0,"1,050,007"
21-May-18,"-18,988",0,0,0,0,355,-343,"-14,039",0,7,"-4,829",0,-138,"-1,794",66,0,"-17,260","-18,988",0,"-18,988","651,110","87,169",0,"292,740","1,031,019",0,"1,031,019"
22-May-18,"-29,265",0,0,0,0,120,"-3,940","-17,049",0,4,"-8,128",0,-272,"-3,579","1,663",0,"-27,350","-29,265",0,"-29,265","647,532","88,832",0,"265,390","1,001,754",0,"1,001,754"
23-May-18,"-7,496",0,0,0,0,-9,"4,478","-13,999",0,9,"1,607",0,418,-899,"-1,267",0,"-5,330","-7,496",0,"-7,496","646,633","87,565",0,"260,060","994,258",0,"994,258"
24-May-18,"-21,443",0,"-10,881",0,0,45,-560,"-5,564",0,13,"-4,595",0,99,-287,"-1,327",0,"-19,829","-21,443",0,"-21,443","646,346","86,238",0,"240,231","972,815",0,"972,815"
28-May-18,"20,195",0,0,0,0,-2,208,"16,198",0,228,"3,402",0,162,"-1,346",385,0,"21,155","20,195",0,"20,195","645,000","86,623",1,"261,386","993,010",0,"993,010"
29-May-18,"-11,417",0,"-31,960",0,0,-15,-130,"17,049",0,114,"3,558",0,-33,"-2,473","1,692",0,"-10,636","-11,417",0,"-11,417","642,527","88,315",0,"250,751","981,593",0,"981,593"
30-May-18,"25,779",0,0,0,0,-90,"1,558","14,049",0,96,"9,924",0,242,-133,-348,0,"26,260","25,779",0,"25,779","642,394","87,967",0,"277,011","1,007,372",0,"1,007,372"
31-May-18,"13,094",0,"-12,370",0,0,-172,"-1,120","7,000",0,50,"19,542",0,165,"1,709","-1,023",0,"12,408","13,094",0,"13,094","644,103","86,944",0,"289,419","1,020,466",0,"1,020,466"
1-Jun-18,"18,299",0,"-2,483",0,0,-170,514,0,0,3,"20,621",0,-186,"4,964","-3,605",0,"16,940","18,299",0,"18,299","649,067","83,339",1,"306,358","1,038,765",0,"1,038,765"
4-Jun-18,"14,963",0,"-12,686","11,700",0,-59,"-1,323","12,014",0,84,"5,375",0,-141,"6,117","-4,146",0,"12,993","14,963",0,"14,963","655,184","79,193",0,"319,351","1,053,728",0,"1,053,728"
5-Jun-18,"6,970",0,0,0,0,461,-670,0,0,6,"7,380",0,-207,741,"2,533",0,"3,696","6,970",0,"6,970","655,925","81,726",0,"323,047","1,060,698",0,"1,060,698"
6-Jun-18,"1,468",0,0,0,0,-11,-449,199,0,5,"2,073",0,-350,"2,632","-1,089",0,-75,"1,468",0,"1,468","658,557","80,637",0,"322,972","1,062,166",0,"1,062,166"
7-Jun-18,"1,367",0,"-4,226",0,0,116,805,0,0,5,"4,941",0,-274,"3,694","-1,408",0,-919,"1,367",0,"1,367","662,251","79,229",0,"322,053","1,063,533",0,"1,063,533"
8-Jun-18,"-35,666",0,"-26,600",0,0,58,"-1,325",0,-41,1,"-8,609",0,849,"2,806","-1,365",0,"-37,108","-35,666",0,"-35,666","665,057","77,864",1,"284,945","1,027,867",0,"1,027,867"
11-Jun-18,"3,704",0,0,0,0,-109,492,1,0,15,"2,308",0,996,"1,035",233,0,"2,436","3,704",0,"3,704","666,092","78,097",1,"287,381","1,031,571",0,"1,031,571"
12-Jun-18,"5,859","-17,944",0,0,0,10,"6,028",0,0,5,"17,405",0,355,"-5,456","7,337",0,"3,978","5,859",0,"5,859","660,636","85,434",1,"291,359","1,037,430",0,"1,037,430"
13-Jun-18,515,"-2,540","-1,848",0,0,-272,"-4,355",0,0,1,"8,730",0,799,"-3,571","4,541",0,-455,515,0,515,"657,065","89,975",1,"290,904","1,037,945",0,"1,037,945"
14-Jun-18,"10,121",0,-540,0,0,134,-577,0,0,5,"7,978",0,"3,122",-557,657,0,"10,022","10,121",0,"10,121","656,508","90,632",1,"300,925","1,048,066",0,"1,048,066"
15-Jun-18,"7,201",0,0,0,0,-429,837,-10,0,5,"3,519",0,"3,280","1,332","-2,494",0,"8,364","7,201",0,"7,201","657,840","88,138",0,"309,289","1,055,267",0,"1,055,267"
18-Jun-18,"-8,664","-4,811",0,0,0,"-3,894",502,4,0,13,0,0,-478,"-1,683","1,655",0,"-8,636","-8,664",0,"-8,664","656,157","89,793",0,"300,653","1,046,603",0,"1,046,603"
19-Jun-18,"-8,890",0,"3,906",0,0,"4,295",-603,"-1,291",0,5,"-14,213",0,-988,"-3,250","2,879",0,"-8,519","-8,890",0,"-8,890","652,907","92,672",0,"292,134","1,037,713",0,"1,037,713"
21-Jun-18,"184,097",0,0,0,0,"-1,723","-4,120","-3,709",0,12,"195,776",0,"-2,139",-844,"2,166",0,"182,775","184,097",0,"184,097","652,063","94,838",0,"474,909","1,221,810",0,"1,221,810"
22-Jun-18,"-71,802",0,0,0,0,"-17,697","-16,101","-15,755",0,9,"-20,698",0,"-1,560","1,261","-1,410",0,"-71,653","-71,802",0,"-71,802","653,324","93,428",0,"403,256","1,150,008",0,"1,150,008"
25-Jun-18,"2,406",0,0,0,0,"12,430","9,217","-3,145",0,71,"-15,198",0,-969,"2,765","-2,605",0,"2,247","2,406",0,"2,406","656,089","90,823",0,"405,502","1,152,414",0,"1,152,414"
26-Jun-18,"-65,185",0,0,0,0,"-2,958","-50,471","-2,503",0,24,"-9,709",0,433,-406,"2,319",0,"-67,098","-65,185",0,"-65,185","655,683","93,142",0,"338,404","1,087,229",0,"1,087,229"
27-Jun-18,"-35,735",0,0,0,0,"-2,505","-31,176",-993,0,63,"-1,790",0,666,"1,426",693,0,"-37,854","-35,735",0,"-35,735","657,109","93,835",0,"300,550","1,051,494",0,"1,051,494"
28-Jun-18,"-18,689",0,0,0,0,"-4,169","-17,534",-149,0,122,"1,589",0,"1,452","4,075","-2,130",0,"-20,635","-18,689",0,"-18,689","661,184","91,705",0,"279,916","1,032,805",0,"1,032,805"
29-Jun-18,"10,827","-8,690",0,0,0,"-4,317","9,367","15,755",0,225,"-3,643",0,"2,129","8,953","-6,389",0,"8,263","10,827",0,"10,827","670,137","85,316",0,"288,179","1,043,632",0,"1,043,632"
2-Jul-18,"94,721",0,0,0,0,"-4,334","94,080","3,145",0,325,351,0,"1,155","10,510","-4,551",0,"88,762","94,721",0,"94,721","680,647","80,765",0,"376,941","1,138,353",0,"1,138,353"
3-Jul-18,"-43,971",0,0,0,0,"-2,826","-42,314","3,794",0,39,"-1,507",0,"-1,157","1,857","2,872",0,"-48,700","-43,971",0,"-43,971","682,504","83,637",0,"328,241","1,094,382",0,"1,094,382"
4-Jul-18,"15,722",0,0,0,0,12,128,993,0,60,"14,799",0,-271,"3,243","2,217",0,"10,263","15,722",0,"15,722","685,747","85,854",0,"338,503","1,110,104",0,"1,110,104"
5-Jul-18,"43,509",0,0,0,0,"-5,695","46,851","3,873",0,81,"-1,368",0,-232,"5,072","1,438",0,"36,999","43,509",0,"43,509","690,819","87,292",0,"375,502","1,153,613",0,"1,153,613"
6-Jul-18,"-38,023",0,0,0,0,"-2,960","2,470","-29,999",0,9,"-7,111",0,-432,"5,652","-2,618",0,"-41,058","-38,023",0,"-38,023","696,471","84,674",0,"334,445","1,115,590",0,"1,115,590"
10-Jul-18,"-16,873",0,0,0,0,"-2,712","-1,752","-9,999",-38,17,-765,0,"-1,624","4,350","-1,969",0,"-19,254","-16,873",0,"-16,873","700,821","82,705",0,"315,191","1,098,717",0,"1,098,717"
11-Jul-18,"-13,084",0,0,0,0,"-2,707","4,692","-15,000",0,6,793,0,-868,"-5,273","4,515",0,"-12,326","-13,084",0,"-13,084","695,548","87,220",0,"302,865","1,085,633",0,"1,085,633"
12-Jul-18,"-14,297",0,0,0,0,"-2,702","-2,972","-15,000",0,2,"6,653",0,-278,"-4,179","3,661",0,"-13,779","-14,297",0,"-14,297","691,369","90,881",0,"289,086","1,071,336",0,"1,071,336"
13-Jul-18,"14,510",0,0,0,0,"-3,164","3,353","15,010",0,219,-799,0,-108,"-2,038","1,105",0,"15,443","14,510",0,"14,510","689,331","91,986",0,"304,529","1,085,846",0,"1,085,846"
16-Jul-18,"-22,034",0,0,0,0,"-2,371","-4,426","-15,000",0,5,-22,0,-221,"-2,546",841,0,"-20,329","-22,034",0,"-22,034","686,785","92,827",0,"284,200","1,063,812",0,"1,063,812"
17-Jul-18,"1,903",0,0,0,0,"-3,422","5,005",0,0,77,0,0,243,"-4,986","3,047",0,"3,842","1,903",0,"1,903","681,799","95,874",0,"288,042","1,065,715",0,"1,065,715"
18-Jul-18,"151,847",0,0,0,0,"-2,554","-6,393",-496,0,108,"164,157",0,"-2,973","-3,055",350,0,"154,552","151,847",0,"151,847","678,744","96,224",0,"442,594","1,217,562",0,"1,217,562"
19-Jul-18,"-22,384",0,0,0,0,"51,113","-8,045","-48,262",0,114,"-17,378",0,74,"-1,218","-1,151",0,"-20,016","-22,384",0,"-22,384","677,526","95,073",0,"422,579","1,195,178",0,"1,195,178"
20-Jul-18,"-46,798",0,0,"-12,600",0,"-2,683","-9,429","-9,741",0,121,"-12,136",0,-330,-348,"-1,667",0,"-44,783","-46,798",0,"-46,798","677,178","93,406",0,"377,796","1,148,380",0,"1,148,380"
23-Jul-18,467,0,0,0,0,"-2,756","8,366",-10,0,177,"-4,783",0,-528,"-1,430","-1,151",0,"3,048",467,0,467,"675,748","92,255",0,"380,844","1,148,847",0,"1,148,847"
24-Jul-18,"-28,557",0,0,0,0,"-2,786","7,285","-24,270",0,86,"-8,549",0,-324,"-3,500","1,820",0,"-26,877","-28,557",0,"-28,557","672,248","94,075",0,"353,967","1,120,290",0,"1,120,290"
25-Jul-18,"-24,227",0,0,0,0,"-2,786","7,561","-16,990",0,119,"-11,662",0,-469,-993,-762,0,"-22,472","-24,227",0,"-24,227","671,255","93,313",0,"331,495","1,096,063",0,"1,096,063"
26-Jul-18,"20,970",0,0,0,0,"-2,640","-5,687","31,524",0,452,"-2,451",0,-230,-852,-315,0,"22,137","20,970",0,"20,970","670,403","92,998",0,"353,632","1,117,033",0,"1,117,033"
27-Jul-18,"-18,754",0,0,0,0,"-2,826","1,403","-13,004",0,184,"-7,331",0,"2,821",595,"-1,212",0,"-18,138","-18,754",0,"-18,754","670,998","91,786",0,"335,495","1,098,279",0,"1,098,279"
30-Jul-18,"-12,294",0,0,0,0,"-2,728",503,"-10,387",0,126,680,0,-489,942,-913,0,"-12,323","-12,294",0,"-12,294","671,940","90,873",0,"323,172","1,085,985",0,"1,085,985"
31-Jul-18,"-19,176",0,0,0,0,"-2,608","-29,314","12,451",0,249,39,0,8,-133,399,0,"-19,441","-19,176",0,"-19,176","671,807","91,272",0,"303,730","1,066,809",0,"1,066,809"
1-Aug-18,"50,435",0,0,0,0,"-2,047","34,320","17,487",0,264,113,0,299,"1,865","-1,938",0,"50,507","50,435",0,"50,435","673,672","89,334",0,"354,238","1,117,244",0,"1,117,244"
2-Aug-18,"16,883",0,0,0,0,"-3,038",130,"16,737",0,227,"2,943",0,-116,"3,323","-2,226",0,"15,786","16,883",0,"16,883","676,995","87,108",0,"370,024","1,134,127",0,"1,134,127"
3-Aug-18,"18,992",0,0,0,0,"-2,888","-2,576","22,745",0,268,"1,826",0,-383,"4,219","-2,913",0,"17,687","18,992",0,"18,992","681,214","84,195",0,"387,710","1,153,119",0,"1,153,119"
6-Aug-18,"7,046",0,0,0,0,552,"-1,008","10,397",0,188,"-2,652",0,-432,"5,960","-3,936",0,"5,022","7,046",0,"7,046","687,174","80,259",0,"392,732","1,160,165",0,"1,160,165"
7-Aug-18,579,0,0,0,0,"-1,385",512,"3,819",0,159,"-2,357",0,-169,"-1,605","2,116",0,67,579,0,579,"685,569","82,375",0,"392,800","1,160,744",0,"1,160,744"
8-Aug-18,"-1,356",0,0,0,0,"-1,388","3,318","-2,000",-33,108,"-1,565",0,205,"-1,112",747,0,-991,"-1,356",0,"-1,356","684,457","83,122",0,"391,809","1,159,388",0,"1,159,388"
9-Aug-18,"-9,086",0,0,0,0,"-1,354","-4,628","-2,000",0,109,"-2,063",0,851,-182,103,0,"-9,006","-9,086",0,"-9,086","684,275","83,225",0,"382,803","1,150,303",0,"1,150,303"
10-Aug-18,-625,0,0,0,0,"-1,443","1,322","-2,000",0,110,-656,0,"2,042",-359,-159,0,-107,-625,0,-625,"683,915","83,066",0,"382,696","1,149,677",0,"1,149,677"
13-Aug-18,-56,0,0,0,0,-30,-233,"-2,000",0,117,-1,0,"2,091","-2,239","1,444",0,740,-56,0,-56,"681,676","84,510",0,"383,435","1,149,621",0,"1,149,621"
14-Aug-18,"-25,210",0,"-14,895",0,0,-35,-296,"-10,232",0,131,0,0,117,"-6,758","5,866",0,"-24,319","-25,210",0,"-25,210","674,918","90,376",0,"359,117","1,124,411",0,"1,124,411"
15-Aug-18,"183,462","-29,263","-13,459",0,0,"13,061","-19,962","-101,489",0,133,"336,792",0,"-2,352","-3,195","2,431",0,"184,226","183,462",0,"183,462","671,723","92,807",0,"543,343","1,307,873",0,"1,307,873"
16-Aug-18,"-29,632","-1,635",-650,0,0,893,"6,942","-43,388",0,152,"7,921",0,134,"-1,604","1,084",0,"-29,111","-29,632",0,"-29,632","670,119","93,891",0,"514,231","1,278,241",0,"1,278,241"
17-Aug-18,"-46,652",0,-30,0,0,-336,"10,347","-57,579",0,145,0,0,801,-516,458,0,"-46,595","-46,652",0,"-46,652","669,603","94,349",0,"467,637","1,231,589",0,"1,231,589"
21-Aug-18,"3,457",0,0,0,0,197,"3,764","-1,192",0,430,0,0,259,"-3,762","3,438",0,"3,781","3,457",0,"3,457","665,841","97,787",0,"471,418","1,235,046",0,"1,235,046"
22-Aug-18,"12,494",0,0,0,0,222,"-3,148","14,286",0,"1,024",0,0,110,"-3,856","2,856",0,"13,493","12,494",0,"12,494","661,985","100,643",0,"484,912","1,247,540",0,"1,247,540"
23-Aug-18,"-2,295",0,0,0,0,8,404,"-3,518",0,526,0,0,286,-753,25,0,"-1,566","-2,295",0,"-2,295","661,232","100,668",0,"483,345","1,245,245",0,"1,245,245"
24-Aug-18,"-10,357",20,"-9,200","-1,700",0,"9,087",786,"-17,858",0,647,"7,267",0,594,280,-744,0,"-9,893","-10,357",0,"-10,357","661,512","99,924",0,"473,452","1,234,888",0,"1,234,888"
27-Aug-18,"-29,165","-6,480","-1,240",0,0,"1,476","1,936","-31,880",0,8,"6,502",0,512,"-1,594","1,530",0,"-29,101","-29,165",0,"-29,165","659,918","101,454",0,"444,351","1,205,723",0,"1,205,723"
28-Aug-18,"4,485","-8,473","-2,170",0,0,"2,213","1,464","9,710",0,402,0,0,"1,339","-2,354","1,984",0,"4,856","4,485",0,"4,485","657,564","103,438",0,"449,206","1,210,208",0,"1,210,208"
29-Aug-18,"36,596","-11,669","-1,100",0,0,"1,098",-585,"42,178",0,900,0,0,"5,774","-1,144",769,0,"36,970","36,596",0,"36,596","656,420","104,207",0,"486,177","1,246,804",0,"1,246,804"
30-Aug-18,"-17,155","-15,216","-1,870",0,0,"1,836","-10,391","-6,550",0,553,0,0,"14,483",-160,201,0,"-17,196","-17,155",0,"-17,155","656,260","104,408",0,"468,981","1,229,649",0,"1,229,649"
31-Aug-18,"-21,373","-9,321",-950,"-4,000",0,348,"-13,093","-7,454",0,814,0,0,"12,283","3,757","-3,568",0,"-21,562","-21,373",0,"-21,373","660,017","100,840",0,"447,419","1,208,276",0,"1,208,276"
3-Sep-18,"26,369",0,"-3,626",0,0,"3,698","20,806","9,068",0,380,0,0,"-3,957","5,413","-4,337",0,"25,293","26,369",0,"26,369","665,430","96,503",0,"472,712","1,234,645",0,"1,234,645"
4-Sep-18,"1,271","-18,593","-2,041",0,0,"1,966","2,022","13,263",0,323,0,0,"4,331",363,-425,0,"1,333","1,271",0,"1,271","665,793","96,078",0,"474,045","1,235,916",0,"1,235,916"
5-Sep-18,"17,968","-9,129",-316,0,0,258,-358,"23,928",0,539,0,0,"3,046","1,908","-1,749",0,"17,809","17,968",0,"17,968","667,701","94,329",0,"491,854","1,253,884",0,"1,253,884"
6-Sep-18,"44,999",-27,0,0,0,-421,851,"15,511",0,815,"32,276",0,"-4,005","3,505","-3,370",0,"44,864","44,999",0,"44,999","671,206","90,959",0,"536,718","1,298,883",0,"1,298,883"
7-Sep-18,"27,359",-8,-188,0,0,641,7,"30,311",0,"1,153",0,0,"-4,557","3,153","-2,544",0,"26,750","27,359",0,"27,359","674,359","88,415",0,"563,468","1,326,242",0,"1,326,242"
10-Sep-18,"-14,938",-559,"-2,258",0,0,"1,856","-1,315","-12,226",-30,271,0,0,-678,"1,257","-1,059",0,"-15,136","-14,938",0,"-14,938","675,616","87,356",0,"548,332","1,311,304",0,"1,311,304"
11-Sep-18,"-5,772","-2,082",0,0,0,-199,"2,413","-8,002",0,275,0,0,"1,824","-4,806","4,035",0,"-5,001","-5,772",0,"-5,772","670,810","91,391",0,"543,331","1,305,532",0,"1,305,532"
12-Sep-18,"-11,184",-190,0,0,0,-157,"-3,106","-10,414",0,440,0,0,"2,244","-5,784","4,726",0,"-10,126","-11,184",0,"-11,184","665,026","96,117",0,"533,205","1,294,348",0,"1,294,348"
13-Sep-18,668,"-1,526",0,0,0,10,"1,532","-1,432",0,636,0,0,"1,448","-3,456","1,504",0,"2,621",668,0,668,"661,570","97,621",0,"535,825","1,295,016",0,"1,295,016"
14-Sep-18,-761,"-11,180","-16,236",0,0,-123,"-2,232","24,327",0,803,0,0,"3,880","-1,850","1,511",0,-423,-761,0,-761,"659,720","99,132",0,"535,403","1,294,255",0,"1,294,255"
17-Sep-18,"-42,524","-11,942","-9,600",0,0,-25,"-4,606","-38,340",0,420,"21,433",0,136,"-1,822","1,372",0,"-42,074","-42,524",0,"-42,524","657,898","100,504",0,"493,329","1,251,731",0,"1,251,731"
18-Sep-18,"-18,548","-10,404","-1,990","-7,600",0,291,"7,725","-5,784",0,373,0,0,"-1,160","-4,516","3,844",0,"-17,875","-18,548",0,"-18,548","653,382","104,348",0,"475,453","1,233,183",0,"1,233,183"
19-Sep-18,"133,117","-7,700","-2,000",0,0,116,"-15,822","-73,595",0,561,"237,958",0,"-6,401","-2,214","1,025",0,"134,306","133,117",0,"133,117","651,168","105,373",0,"609,759","1,366,300",0,"1,366,300"
20-Sep-18,"-67,641",0,0,"-13,500",0,-25,"4,238","-55,459",0,672,0,0,"-3,566",-579,-275,0,"-66,787","-67,641",0,"-67,641","650,589","105,098",0,"542,972","1,298,659",0,"1,298,659"
21-Sep-18,"-69,792",0,0,0,0,111,"3,489","-69,377",0,538,0,0,"-4,553","-1,090",566,0,"-69,268","-69,792",0,"-69,792","649,499","105,664",0,"473,704","1,228,867",0,"1,228,867"
24-Sep-18,"-8,326","-4,478",0,0,0,"-11,050","4,605","4,561",0,882,0,0,"-2,846",-72,-381,0,"-7,874","-8,326",0,"-8,326","649,427","105,283",0,"465,831","1,220,541",0,"1,220,541"
25-Sep-18,"44,897",0,0,0,0,"11,088","4,202","26,405",0,435,0,0,"2,767",175,-175,0,"44,897","44,897",0,"44,897","649,602","105,108",0,"510,728","1,265,438",0,"1,265,438"
26-Sep-18,"1,381",0,0,0,0,-118,"-3,356",168,0,"1,406",0,0,"3,281","-1,391",911,0,"1,861","1,381",0,"1,381","648,211","106,019",0,"512,589","1,266,819",0,"1,266,819"
27-Sep-18,"10,194",0,0,0,0,133,"-1,200","7,013",0,"1,293",0,0,"2,955",-287,-198,0,"10,679","10,194",0,"10,194","647,924","105,821",0,"523,268","1,277,013",0,"1,277,013"
